listing_id,id,neighbourhood,date,reviewer_id,reviewer_name,comments
10282546,181886822,Grand Falls Town,42960,106193491,Dave,"A hidden little gem. This house will have everything you need. From comfortable beds to a nice hot shower. <br/>Extremely clean. Check in was a breeze, no waiting around for keys or the hassle of remembering codes"
10282546,182824754,Grand Falls Town,42962,134979605,Barbara,"Great communication. Easy check in/out.All the way there I kept trying to get a pic of St John River. When we got to this place...great picture spot right from your back yard! Beautiful flower garden.<br/>Great having items in refrigerator available. Wonderful views from all the windows even from the SHOWER! Darling rooms, very comfortable.<br/>Especially enjoyed the list of RULES on the refrigerator, from grandkids??<br/>Minutes from the gorge...GRAND FALLS, must be something to see in spring."
10282546,184417779,Grand Falls Town,42966,39450104,Karen,"Anne's place was a nice little gem we found for our stop over from Ottawa to PEI. Her place was a charming old house that was full of character. The location was perfect, last house at the end of the street with stunning views!!! The little garden in the back was so peaceful."
10282546,184913374,Grand Falls Town,42967,19906334,Andy,"Lovely, tastefully decorated house with everything we needed and more. Looking forward to our return visit!"
10282546,186454159,Grand Falls Town,42971,86009885,Donal,"Anne's home is beautiful itself and in a beautiful setting. Very comfortable and well stocked. As I think others have indicated, it would be great to take longer in Grand Falls than we did and really appreciate Anne's kind welcome note and offer for tour of the area, so would love to return here again in the future."
10282546,186806547,Grand Falls Town,42972,29996483,Kim,Anne's house is a lovely place to stay and the garden is really beautiful with a swinging bech overlooking the river and little bistro chairs to enjoy coffee in the morning sun on the patio. And she even had the coffee ready to go so all we had to do was push the button in the morning!<br/>I only wish we had more time to spend here. Highly recommended.
10282546,187218486,Grand Falls Town,42973,56369337,Johannes,The Appartement was wonderful in a very nice neighbourhood. We enjoyed our stay there very much. Very highly recommended
10282546,188764583,Grand Falls Town,42977,19906334,Andy,Anne is a phenomenal ambassador for both Grand Falls and Airbnb! She can write a book on hosting guests and making what can be a mundane experience a memorable one. What a treat it was for us to come across this listing. Way to go Airbnb!
10282546,189385032,Grand Falls Town,42979,59615386,Jeffrey,Was great - really cool old house in a great location in a great town! Thanks Anne...
10282546,197005195,Grand Falls Town,43002,16300122,Anne,"Cozy older home on quiet, dead end street. Quiet.  Great view. Comfy beds and furniture. Coffee at the ready!!"
10282546,199650523,Grand Falls Town,43010,147969615,Bill,We really enjoyed sitting in the garden and walking in the neighbourhood.
10282546,222312344,Grand Falls Town,43098,147380337,Monique,"I stayed here with my sister and her family end of December 2017 to visit my mother in Drummond who doesn't have the space to accommodate us all when we visit. The house is a gem, decorated for the season, located right downtown yet in a quiet neighborhood with amazing scenery. The beds are extremely comfy and the house is very clean and full of antique charm. The host is available and communicates promptly. I felt at home and I will be back."
10282546,222967704,Grand Falls Town,43100,45618360,Penny,"Unfortunately i had to cancel my trip!!  Anne was quick to respond to my email, helpful and accomodating.  Hope to stay there sometime soon!!"
10282546,234057614,Grand Falls Town,43142,80801688,Caitlin,"A bright, cozy and perfectly decorated country home. Anne was so fast I’m answering all my questions. The kitchen is super well stocked, and the couch and recliner in the living room are beyond comfortable. I’m obsessed with the wood flooring, the floral wallpaper and the light that floods the second floor. And the view down the St. John River! Would love to go back."
10282546,237610194,Grand Falls Town,43154,166894795,Nancy,Great place! Great people! Thank you so much Anne! :)
10282546,246042310,Grand Falls Town,43183,33663039,Steve,"Anne’s place will exceed your expectations!! You have a Spectacular view of ST Johns river and valley from your door step. The house is located on a dead end street! so its quite and out of the way while only being a few blocks from downtown (restaurants, Bars , Coffee shops, grocery store) the perfect location. The house has everything you need from a kitchen that has all that a kitchen should have and stocked with all necessary miscl needs. The beds are of high quality which this is important to me as nothing worse then sleeping on cheap beds. The house was cozy, inviting and spotless clean. Every detail was looked after as there was instructions, attractions Boucher, contact info very through. Anne had prepared a cooked baked been soup as we arrived late it was best thankyou Anne!.  Anne provided a tour of Grand Falls and from that you realize how special the town is.    <br/>Anne the host is one of most caring, friendless person you will ever meet. And this place is why Airbnb is so successful…"
10282546,266191890,Grand Falls Town,43239,127166725,Alex,"Anne's place was very comfortable for an overnight stay as my mother and I drove through the area. Grand Falls is a great town, with a super cool waterfall! Anne provided lots of information before we arrived, and offered to give us a tour of the town which we unfortunately did not have time for. I can recommend Anne's place if you're in the area."
10282546,267321544,Grand Falls Town,43241,50945716,Harmony,"Ann's place was conveniently located, had a beautiful view and was very quiet and relaxing. We made use of the kitchen and got to cuddle up and enjoy Netflix for an evening. Would definitely come back and stay again! Thanks Ann!"
10282546,270567517,Grand Falls Town,43249,125597462,Xixi,"Anne's place a beautiful retreat in Grand Falls. The house itself has an amazing view of the river, and a comfortable and well-appointed back yard. It is well located and within 15 minutes walk to the falls.<br/><br/>The kitchen was well equipped to cook with. The bedrooms were very comfortable. Everything was very clean.<br/><br/>The whole house has a feel of actually living in someone's home rather than a sterilized hotel space. Very comfortable in that regard."
10282546,271494026,Grand Falls Town,43252,76304376,Bridget,"Warm and inviting home and garden.  View of St. John river,  relaxing garden retreat, very convenient grocery stores overall very, very nice.  Thanks Anne for sharing your hone and garden with us.  "
10282546,272954531,Grand Falls Town,43255,14804240,Jo,"Anne was unresponsive after I had to forfeit my stay with her.  Given that she was still paid in full, the lack of any acknowledgement was quite disappointing."
10282546,287003677,Grand Falls Town,43288,73118738,Tyler,Anne’s place was amazing. It’s a charming house with a million dollar view. Anne even cut us a bouquet of flowers. Highly recommend!
10282546,291164558,Grand Falls Town,43296,40962839,Daniel,"Lovely place to stay, either while passing threw or on affaire."
10282546,291839755,Grand Falls Town,43297,88883590,Karen,"Anne’s home is just lovely...very unique and comfortable. The special touches were very much appreciated ... she was very responsive and the the falls/gorge area is just beautiful. Stephen, Karen and Becca."
10282546,293559539,Grand Falls Town,43301,202611679,Ivan,Very quaint cottage with great views. The host was very helpful and quick to respond to questions.
10282546,294065949,Grand Falls Town,43302,200636785,Diane,The view is spectacular and Anne is really friendly.  It was a very comfortable home.
10282546,297255028,Grand Falls Town,43308,65919017,Amara,"Anne’s house is a beautiful place to stay in Grand Falls. There is a fantastic view from upstairs. It’s peaceful and quiet - a great place to get away. Thanks for everything, Anne! "
10282546,302337017,Grand Falls Town,43317,199813433,Galiane,Jolie maison avec vue exceptionnelle!  Prenez le temps de visiter cette magnifique ville.  <br/>Anne est une hôte exceptionnelle!  
10282546,305626208,Grand Falls Town,43323,50336684,Melanie,It's a lovely spacious house with beautiful views over the river. It was clean and comfortable and close to everything in town.
10282546,306290635,Grand Falls Town,43324,145705736,Ashley,We had an amazing stay at Anne’s Home! Beautiful view! Felt right at home! We highly recommend her place and will stay again in the future! 
10282546,307990518,Grand Falls Town,43327,60682089,Kim,"Anne’s place is charming with everything you need for a comfortable stay. Anne was a wonderful host with personalized touches including a note of welcome, fans in each room and the coffee pot ready to go in the morning! The house is well appointed and beautifully restored. We loved our time in Grand Falls and we would definitely stay on our way through again. <br/><br/>"
10282546,309010782,Grand Falls Town,43329,164916560,Meng,非常美好的小房子，只住了一晚，但是一切都很满意，床上用品非常舒适。Anne第二天早上过来打了招呼，提供了关于本地的有用的信息
10282546,312055327,Grand Falls Town,43334,184662335,Brett,Great accommodation with a wonderful view
10282546,312454876,Grand Falls Town,43335,198271287,Tony,"Cute house with lots of character. Great view, quiet and convenient access."
10282546,314292519,Grand Falls Town,43338,133622942,Jean-René,"La maison est superbe, l'emplacement est idéal, le paysage magnifique et la propriétaire est super sympathique. Tout était parfait!<br/>The house is beautiful, the location ideal and the scenary magnificient. Anne, the owner was very nice. Everything was perfect! "
10282546,319515914,Grand Falls Town,43349,2704617,Taylor,"This space is beautiful with an incredible view of the St. John River, as it flows through the valley. Rustic and very quiet neighbourhood in a very peaceful/quiet town. Anne was extremely accommodating to us and our little family!"
10282546,321538745,Grand Falls Town,43353,184819841,Garth,"A very beautiful place, enjoy the wonderful old home and unwind with a view on the patio overlooking the Saint John's River valley."
10282546,327827963,Grand Falls Town,43367,188615627,Nancy,Lovely little house with great decorating style that was a delight to the eyes. The outdoor patio was lovely and set on a large lot looking over the river.
10282546,328230685,Grand Falls Town,43368,6166149,Beat,"Excellent spot with a garden. nice views! no keys at all was a bit strange to start with as we didn’t know the neighbourhood, but no problem at all."
10282546,332115315,Grand Falls Town,43377,55108282,Marie-Helene,Un grand merci à Anne pour sa flexibilité lors de notre arrivée <br/>Maison ancienne avec du charme et une vue sympathique <br/>Très bonne literie
10282546,333611946,Grand Falls Town,43380,126803381,Jody Charles,"Anne is more than a Superhost.. <br/>She exudes a sincere desire to please and make her guests feel completely at home in her beautiful , comfy & cozy abode ..Kind, thoughtful and a great sense of humor too . Anne visited with us on one afternoon and gave us all kinds of tips for places to eat as well as suggestions on sights to see in the area .. Grand Falls is a hidden gem (golden jewel !) of New Brunswick.. We highly recommend a visit to this quaint little city on the St John river and a MUST stay at Anne’s gorgeous home overlooking an incredible scenic vista of the St John river of Grand Falls , NB .<br/>A+ !"
10282546,349474286,Grand Falls Town,43421,65617298,Erika,"What a wonderful spot!! The views were totally spectacular. The winding St John River could be seen from almost every window. It was really really lovely. Beds and amenities were also very comfortable, and everything was very clean."
10282546,402194535,Grand Falls Town,43482,206220238,Patricia,Beautiful location with great views. Located within walking distances to some great little shops. <br/>Very friendly atmosphere and welcoming environment. <br/>You won’t be disappointed
10282546,406429607,Grand Falls Town,43494,103470118,Emmanuel,"Very good location in Grand-Falls, I enjoyed the ancestral feel of the house, very beautifully decorated and extremely comfortable! Anne is a great person with good conversation and I really enjoyed my stay.<br/>House was perfectly clean, high end winter sheets on the very comfortable bed. <br/>Great view from the 2nd floor room, the sunrise was amazing.<br/>I recommend this address 100%, thanks Anne!"
10282546,409714688,Grand Falls Town,43504,3686697,Sonya,"Anne’s place is a cozy, well decorated and beautiful space to spend the night or 10. I was welcomed with her beautiful energy and kindness. <br/>We enjoyed a few hours of chatting and getting to know each other which I loved. <br/>The bedroom was nicely decorated, the bed was cosy and the bathroom was clean and easily accessible. <br/>Anne cooked me breakfast with a coffee for the road which was not expected but appreciated. <br/>What a wonderful host.<br/>I will be back on a trip through again and I recommend spending time at either of Anne’s properties in Grand Falls. <br/>Amazing nights stay❣️💛"
10282546,418201186,Grand Falls Town,43525,241562330,David,"Great views ,walking distance to everything downtown."
10282546,422552408,Grand Falls Town,43535,184288877,Ghislain,The host canceled this reservation 5 days before arrival. This is an automated posting.
10282546,430361938,Grand Falls Town,43554,127735892,Gena,"Cozy and comfortable place to stay on our way to Quebec City.  If you are coming to see the falls, would recommend a different time of year as all of the trails were snowed in."
10282546,450154747,Grand Falls Town,43593,205366197,Jordan,"Excellent property. Great view, very clean and just a generally nice place to stay compared to hotels. The host is extremely gracious as well. I cannot say enough good things about staying in this house."
10282546,458068321,Grand Falls Town,43610,14771318,Emma,"A quaint house in a perfect location, easy walking distance to all the shops and sights of grand falls . The house has a lovely view of the St John river! Great communication in the lead up to and during our stay.  Anne also came to meet us and make sure everything was ok with our stay. The house is fully stocked with all basic amenities, clean and very cosy.  We enjoyed it so much we have already booked another stay."
10282546,461425002,Grand Falls Town,43616,221567958,Gabriel,Wonderful house. Located on top of the hill. Bed was super comfy and the amenities were amazing.
10282546,483358538,Grand Falls Town,43653,111838387,Cheryl,Great spot and Anne was a lovely host. The fresh flowers in the house when we arrived was a nice touch. The house was spotless. The view was fantastic !
10282546,486999032,Grand Falls Town,43659,13900223,Tami,"Sweet little spot, very tranquil with a beautiful view of the St. John River."
10282546,490371830,Grand Falls Town,43664,182978420,Leeann,.
10282546,496477972,Grand Falls Town,43673,75145906,Markus,Very very nice place....we would love to come again!
10282546,498903109,Grand Falls Town,43676,127431621,Patchen,"We stayed here with our kids, aged 6 and 8. We were in the middle of a road trip, and this place gave them plenty of room and activities to burn off energy after being in a car all day. The house is comfortable, the view is fantastic, and there are raspberry bushes for the picking."
10282546,501441154,Grand Falls Town,43680,274269918,Mary,Anne’s place was not hard to find even in the dark!  Quaint house with interesting decor.  Clean and comfortable.  We were very happy with our choice!  Would we stay again?  Absolutely!
10282546,502413236,Grand Falls Town,43681,29403649,Rebecca,Had a great stay at Anne’s. The house is clean and well situated. Anne was friendly and very helpful about informations concerning the falls and the gorge !
10282546,503774751,Grand Falls Town,43683,45734808,Nicole,"This place is adorable! The location was great, the kitchen was well equipped and the views from the backyard were beautiful. Overall it was clean, quiet and peaceful! I would stay here again :)"
10282546,505580991,Grand Falls Town,43686,224678811,Susan,A small comfortable cottage with the most spectacular view of the Saint John River.  The two bedrooms are spacious and the beds are comfortable. The host is responsive and helpful with suggestions of where to eat and what to see. We were pleasantly surprised by the town of Grand Falls.
10282546,507489866,Grand Falls Town,43688,42865589,Carlene,"Anne’s place was great. Cozy, comfortable, and convenient. Funky decor and lots of space!"
10282546,511547821,Grand Falls Town,43694,31077302,Karen,"Home was clean and in a perfect location for our needs, but believe mattresses are in need of an update."
10282546,512611504,Grand Falls Town,43695,140814739,Christian,A great home with character and style. Everything was just as needed and beautifully placed. Anne provided thoughtful touches throughout. It's a good sign when you find you read a lot of the same books!
10282546,515263167,Grand Falls Town,43699,52069022,Buzz,"Very charming house, very comfortable and with a glorious view. Anne was a thoughtful host and communicated all very promptly, courteously and efficiently. Would love to go back!"
10282546,516578262,Grand Falls Town,43701,120797467,Heidi,Anne has created a beautiful home and a lovely yard with a spectacular view of the river.<br/>The best thing though is Anne's wealth of knowledge of the area. She took us on a walking tour and shared local history and some great funny family stories. Anne should be the spokesperson for the town!
10282546,517545928,Grand Falls Town,43702,235942772,Nathalie,"Beautiful home, well situated, very comfortable, clean and spacious, with a great view!"
10282546,526804435,Grand Falls Town,43717,167810068,Jenny,Very charming home with a garden backyard and patio for viewing the large river below. Really comfortable bed. Everything we needed was here. Could walk to local restaurants. Quiet neighborhood. Anne was a great host. A wonderful stay!
10282546,536817991,Grand Falls Town,43735,176590547,Chris,"A perfect place to stay. A lovely home, with terrific views of the St.Johns river. Will definitely visit again if I'm traveling that way."
10282546,539565383,Grand Falls Town,43739,151946298,Jennifer,Anne's place is a charming house in a convenient location in Grand Falls.  One can easily walk to the main part of town for restaurants and browsing.  Very quiet at night and a great view over the river.  Comfortable bed in the main bedroom as well!
10282546,542436816,Grand Falls Town,43744,283374895,Himanshu,"The place was awesome, and located a a beautiful place... must try.."
10282546,543364215,Grand Falls Town,43745,4862592,Eric,"Anne’s home is a lovely retreat in Grand Falls with a view of the river valley. The home is cozy and comfortable — it immediately felt like home. If you get a chance to take a tour with Anne, do it! She will walk you around all of the points of interest and tell you about the local history and current happenings in town. Grand Falls is a hidden gem in New Brunswick!"
10282546,563967238,Grand Falls Town,43783,277659053,Kevin,"Anne, is a fantastic host. She’s quick to respond to any questions or concerns you may have. Her home is spacious,clean,warm and welcoming. There is an amazing view of river from the upstairs balcony. The sunrises in the morning over the river are spectacular. A wonderful well rested stay!"
10282546,576093722,Grand Falls Town,43811,313092808,Scott,"Great house, great location and peaceful."
10282546,630757765,Grand Falls Town,44002,147380337,Monique,Definitely the best place you can stay in Grand Falls if you are looking at airbnb. Right downtown but in a unique private location with a beautiful view. You'll also have many unexpected extras in the house. Anne is a wonderful host.
10282546,635427195,Grand Falls Town,44018,213211832,François,Great place to stay.
10282546,647358478,Grand Falls Town,44049,248543613,Matthew,"Anne's space was amazingly comfortable, welcoming, and quirky. She went out of her way to ensure our family (with newborn) had everything we need."
10282546,649001429,Grand Falls Town,44052,4982620,Tamara,"Pretty, homey, and comfortable. It was a perfect place for our short stay and we really enjoyed our walk to the nearby gorge. Anne was a welcoming and responsive host."
10282546,651567071,Grand Falls Town,44058,362350619,Heather,"We found a gem with this booking.This home is beautiful and charming and loved it from the moment we walked in. The host, Anne has some food for us and treats, what a wonderful surprise that was. She is very quick to reply back and very helpful in every way. We met her and what a warm sweet lady she is. The home is at the end of the street which makes for privacy and being peaceful and quiet. We highly recommend this beautiful spot and it’s gracious host."
10282546,658518835,Grand Falls Town,44073,81971867,Sheila,"Anne’s place is like a home away from home. It has everything you need to be comfortable. Great views, lots of light, functional and little touches like books to read, Netflix available, good wifi, a patio to sit on, a nice bench to overlook the view of the river, comfortable beds and more. I spent two weeks there self isolating and she checked in on me to see if I needed anything which I really appreciated. Highly recommend."
10282546,717313973,Grand Falls Town,44187,169779669,Chantal,"She cancelled the morning of our departure, even though we chatted and confirmed the day before. Enough said."
10282546,4.09374E+17,Grand Falls Town,44395,24233283,Ben,"Super nice place. Great view, perfect location."
10282546,4.1149E+17,Grand Falls Town,44398,5735057,Stephanie,"We stayed at Anne’s on our way from the Maritimes to Québec. It’s charming. The view from the garden is amazing. (Also the view from the shower!) Quiet, and comfy beds. Anne was quick to communicate and offered us a blowup mattress for an extra kid bed which we appreciated. Grand Falls is sleepy but Anne’s house is an easy walk to the heart of it."
10282546,4.13629E+17,Grand Falls Town,44401,413529030,Erin,"We loved our visit! Anne is a great hostess. A great location. With everything we needed to sleep, and cook.<br/>We loved it!"
10282546,4.14434E+17,Grand Falls Town,44402,2334643,Amy,Anne’s place was so lovely - we wish we could have stayed longer! Very cosy and had everything we needed.
10282546,4.23042E+17,Grand Falls Town,44414,50890243,Nathalie,What a special place to stay. The best part is the garden and the view!
10282546,4.23811E+17,Grand Falls Town,44415,40180041,Sharon,"Wonderful ! grand old home that feels like a visit to your Grandmothers house !<br/>Spotlessly clean and very well maintained . Comfortable bed .<br/>Well equipped kitchen .<br/>And the gardens !!! Well words cannot do them justice !<br/>And right above the river for a fantastic view !!!<br/>And Anne had thoughtfully left food- eggs, cheese , coffee cream etc <br/>Overall a wonderfully cosy happy stay !!<br/>Highly recommend !!"
10282546,4.24482E+17,Grand Falls Town,44416,411764753,Lynn,A very quaint home with tons of history and lots of nooks and crannies to explore. Backyard is like a fairy garden.💐
10282546,4.31753E+17,Grand Falls Town,44426,165884633,Samsuddin,"This one night it rained hard, and rainwater seeped through the main front entrance door. There is no internet reception in up stair floors, because the modem is located in the basement. It was very hot summer days during my stay, one interesting trick to keep the house cooler I would like to share: there is an air cooler in the basement. I have put it in cool mode with air swing upward and temperature set to the lowest, that's it - you will have nice and pleasant temperature throughout the house during the day and night as well with windows closed."
10282546,4.35451E+17,Grand Falls Town,44431,299367795,Daniel,Jolie maison située au centre de la ville de Grand-Sault.<br/>Nous avons adoré notre séjour!<br/>Je vais recommander l’endroit!<br/>Merci Anne
10282546,4.3619E+17,Grand Falls Town,44432,57005734,Wendy,"Beautiful location. Comfortable, clean and sweet!"
10282546,4.39755E+17,Grand Falls Town,44437,116102958,Florine,"Maison ancienne, très bien décorée et fonctionnelle. Communication avec Anne très facile et procédure d’accueil très rapide. Tout était parfait. On a adoré notre séjour sans oublié les charmants voisins qui ont proposé des jouets pour mon petit-fils et leur chatte Suzanne qui est adorable. Merci pour tout!!!"
10282546,4.49125E+17,Grand Falls Town,44450,215446487,Rene,"Nice place, centrally located!"
10282546,4.5494E+17,Grand Falls Town,44458,148715954,Lun,"Anne place was very charming and clean. We felt very welcomed and the communication with her was great. We warmly recommend Anne's home if you are in Grand Falls; her view of the river is stunning and her garden delightful! We were not there very long, otherwise we would have taken her offer to show us around happily :)"
10282546,4.70212E+17,Grand Falls Town,44479,6623318,Monica,We had a great stay at Anne's house.  The location was perfect with amazing views of the falls and valley.  We had everything that we needed to be comfortable.  Highly recommended.
10282546,4.90576E+17,Grand Falls Town,44507,55437469,Dom,A beautiful spot that is in the heart of the city! The house is full of history and a unique build. It’s very clean and the host was very welcoming. <br/>Loved the view from the bath!
10282546,5.84732E+17,Grand Falls Town,44637,418212828,Andre,Make sure you go see the Falls.
10282546,6.28889E+17,Grand Falls Town,44698,372516534,Jermaine,Great Location
10282546,6.44194E+17,Grand Falls Town,44719,156139098,Antonio,Anne was an exceptional host.  She made our stay there feel like home.  She is so friendly and hospitable and I will recommend her to everyone I know that is travelling to N.B.  Truly a 5 star host.
10282546,6.47729E+17,Grand Falls Town,44724,33454200,Art,Great place to stay with wonderful view and charm. You can walk around the beautiful neighborhood and to the falls boardwalks. Very comfortable and fun.
10282546,6.6081E+17,Grand Falls Town,44742,116601578,Brian,Great older home within walking distance to downtown
10282546,6.62257E+17,Grand Falls Town,44744,66739198,Elisabeth,Quiet idyllic home with gorgeous views of the St. John River and Gorge. Has a lovely old world feel while not being fussy. Beautiful garden that you can look out on while soaking in the bathtub.
10282546,6.65128E+17,Grand Falls Town,44748,3867255,Kelly,It was a great stop on our way to PEI!!
10282546,6.666E+17,Grand Falls Town,44750,42946846,Robert,Fantastic hidden gem mere blocks from Broadway.  Right next to the river with fabulous views. Super clean and well appointed. Very responsive host.
10282546,6.68017E+17,Grand Falls Town,44752,119684007,Mandie,"Great accommodations in this quaint little town. The view is spectacular with a very comfortable at home feeling. Beds were comfortable, bathroom and all clean and host very accommodating."
10282546,6.7246E+17,Grand Falls Town,44758,194805411,Rania,"We were relieved to secure a one-night stay at Anne’s place en route to PEI when our original booking was cancelled by the host at the last minute.  Though our stay was very short, we slept well and enjoyed Anne’s charming home. The bonus was meeting Anne the next morning and learning about Grand Falls from her.  Anne is a fun, engaged and communicative host. Great stay!"
10282546,6.73164E+17,Grand Falls Town,44759,164421609,Elke,"Eine schöne Unterkunft, sehr persönlich eingerichtet, ruhig und gemütlich. Elke und Rainer aus Deutschland"
10282546,6.78932E+17,Grand Falls Town,44767,453113882,Gord,"The cottage is well kept, renovated and clean. Very quiet area but only a few blocks from the Main Street. Very nice views and pleasant place to spend down time. The cottage has everything you need to enjoy your stay.  Anne was quick to respond to any inquiries."
10282546,6.79616E+17,Grand Falls Town,44768,47043477,Cressy,"Anne is a wonderful host: very thoughtful and helpful. Her ranch was spacious, comfortable and well equipped. We loved all the original features and the decor. The ranch is set in beautiful country with amazing sunrise and sunset. We saw hummingbirds from the veranda. We would have loved to stay longer and would highly recommend both the ranch and Anne as a host."
10282546,6.82608E+17,Grand Falls Town,44772,22062379,Kelly,This is a wonderful and very comfortable home with a beautiful garden and great view of the river. Very nice atmosphere.
10282546,6.83239E+17,Grand Falls Town,44773,469075616,Harriet,The house was lovely with comfy beds.
10282546,6.84773E+17,Grand Falls Town,44775,415143026,Shari,Super clean and warm welcoming place with a great view. Nice park and ice cream place nearby.
10282546,6.87669E+17,Grand Falls Town,44779,28749137,Yvonne,"Anne's place is in a quite neighborhood, with a beautiful view overlooking the river from her back yard. The house is decorated lovely with a great garden. Kitchen is well stocked. We enjoyed our stay at her place."
10282546,6.88415E+17,Grand Falls Town,44780,213409715,Katherine,Please use what I just wrote
10282546,6.91942E+17,Grand Falls Town,44785,173645932,Marie-Pierre,Great view and nice yard !
10282546,6.93433E+17,Grand Falls Town,44787,13970881,Herbert,"This is an outstanding home. Lovely patio, beautiful views of a river and forest hills, even from the shower. Anne generously took us on a guided tour of the town and the dramatic waterfall - we had a wonderful time together."
10282546,6.97729E+17,Grand Falls Town,44793,264804039,Ruihan,Good
10282546,6.98552E+17,Grand Falls Town,44794,114374895,Gord,Very clean. Well appointed kitchen. We were quite comfortable. We plan to return.
10282546,6.99915E+17,Grand Falls Town,44796,215057289,Nicolas,Very nice place
10282546,7.03605E+17,Grand Falls Town,44801,219088696,Heather,"We enjoyed our stay very much. The place was clean, comfortable, spacious and welcoming. We felt like we were at a home away from home."
10282546,7.05726E+17,Grand Falls Town,44804,84007376,John,"Utterly charming and homey. Anne’s place was beautiful, clean and tastefully furnished, with great views of the Saint John River from the house and yard. We were just passing through this time, but it would be a great place to stop and linger."
10282546,7.15153E+17,Grand Falls Town,44817,145705736,Ashley,"Anne is the best! This is our second time staying at her home!<br/><br/>Always accommodating, her hospitality is top notch! Place is always clean and comfortable! Beautiful property! You’ll love it!"
10282546,7.88418E+17,Grand Falls Town,44918,363080823,BAlli,Thanks
21427308,217255580,Grand Falls,43077,156526106,Bill,A great place to hang your hat.
21427308,228984842,Grand Falls,43121,125036218,Sue,Awesome location.  Hosts were amazing! The cabin is absolutely adorable and had everything you could need. Can't wait to go back very soon!
